CANDIDATE_ID,Job_Title
7093379,receptionist
7093379,warehouse worker
7093379,waiter
7092979,tutor
7092973,sales manager
7092726,department manager
7092721,
7092716,electrician
7092716,warehouse worker
7092712,
7092707,barista
7092707,waitress
7092707,cashier
7092707,milliner
7092707,dressmaker
7092703,waiter
7092702,secretary
7090982,
7090785,graphic designer
7090785,warehouse manager
7090785,warehouse worker
7090553,
7090466,illustrator
7089980,Warehouse worker
7089980,butcher
7089761,
7089731,receptionist
7089731,Physiotherapist
7089731,physiotherapist
7089360,
7089354,barista
7089354,warehouse worker
7089353,pastry chef
7089353,chef
7089346,social worker
7089337,biomedical engineer
7089337,bartender
7087177,secretary
7087177,sales assistant
7085939,shop assistant
7085938,
7085928,automotive engineer
7085920,management assistant
7085920,administrative assistant
7085920,accountant
7085920,secretary
7085920,executive assistant
7085916,animator
7083616,kitchen assistant
7083616,sales assistant
7083616,music teacher
7082304,
7082301,
7082294,department manager
7080716,notary
7080716,cashier
7080716,hostess
7080716,babysitter
7080716,administrative assistant
7080716,secretary
7080084,
7080077,butcher
7080073,secretary
7080073,Sales manager
7080072,
7080071,graphic designer
7080071,producer
7080070,sales assistant
7080068,warehouse manager
7080068,sales manager
7078142,
7077974,
7077236,data entry clerk
7077230,secretary
7077230,sales assistant
7077227,warehouse worker
7077227,doorman
7077224,
7077217,waitress
7077217,tutor
7077207,purchasing manager
7077207,sales manager
7074909,
7074126,promoter
7074126,sales assistant
7074126,cashier
7074126,hostess
7074126,secretary
7074120,receptionist
7074118,
7074107,secretary
7074093,receptionist
7074093,cashier
7074093,office clerk
7071018,secretary
7071018,hostess
7070923,receptionist
7070923,kitchen assistant
7070912,
7070908,waitress
7070908,extra
7070901,secretary
7070901,waitress
7070898,promoter
7070898,waitress
7070898,sales assistant
7070898,photographer
7070898,cashier
7070898,bartender
7070895,purchasing manager
7070895,accountant
7068298,embroidery machine operator
7067807,warehouse worker
7067807,real estate agent
7067760,chef
7067760,sales assistant
7067760,waiter
7067752,project manager
7067752,software tester
7067749,electrician
7067748,sales assistant
7067748,babysitter
7067748,chef
7067748,pastry chef
7067748,shop assistant
7067742,
7067734,
7067733,welding coordinator
7066159,
7065256,chef
7065256,cook
7065256,warehouse worker
7065060,cashier
7065060,sales assistant
7065060,waiter
7065060,department manager
7065059,warehouse worker
7062864,waiter
7062861,warehouse worker
7062854,
7062848,
7062844,
7062842,accountant
7062842,bus driver
7060637,barista
7060637,waitress
7059945,chef
7059943,receptionist
7059943,notary
7059936,promoter
7059936,cook
7059936,sales assistant
7059936,cashier
7059936,chef
7059936,social care worker
7059934,restaurant manager
7059934,steward
7059934,secretary
7059926,
7059925,extra
7059915,
7059907,babysitter
7059907,cook
7059907,warehouse worker
7059907,sales assistant
7059906,sales assistant
7057759,electrician
7056863,warehouse worker
7056857,barista
7056857,project manager
7056857,department manager
7056857,foreign correspondent
7056857,office manager
7055190,waiter
7053644,project manager
7053644,commercial director
7053639,welder
7053639,welding inspector
7053639,welding coordinator
7053638,waitress
7053638,cashier
7053638,bartender
7053638,management assistant
7053636,
7053633,kitchen assistant
7053633,waitress
7053633,cook
7053633,sales assistant
7053633,warehouse worker
7053631,
7051271,sales assistant
7051271,accounting analyst
7051254,sales assistant
7051254,welder
7050347,postman
7050347,psychologist
7050347,tutor
7050331,Sales Assistant
7050331,Warehouse manager
7050331,Cashier
7050331,receptionist
7050331,extra
7050331,real estate agent
7050331,waiter
7050325,head waiter
7050325,waiter
7050317,waiter
7050308,
7048631,marketing manager
7048631,secretary
7048631,cashier
7048631,hostess
7048631,tutor
7048631,receptionist
7048631,office manager
7048631,executive assistant
7048439,receptionist
7048439,sales assistant
7048437,screen printer
7048437,plumber
7047718,tutor
7047253,waiter
7047252,sales assistant
7045672,cook
7045161,
7044994,receptionist
7044994,cashier
7044994,real estate agent
7044994,employment agent
7044615,shop assistant
7044615,warehouse worker
7043877,cashier
7043555,cook
7043555,warehouse worker
7043555,hairdresser
7043257,secretary
7043257,accountant
7043256,sales assistant
7043249,
7043244,
7043226,sales assistant
7043226,cashier
7043226,writer
7043226,secretary
7043226,shop assistant
7043223,pastry maker
7043213,postman
7043213,illustrator
7043213,cashier
7043213,waitress
7043212,sales assistant
7043210,cashier
7043210,butcher
7043210,sales manager
7043210,sales assistant
7043209,bricklayer
7043204,sales assistant
7043204,waiter
7043192,secretary
7043192,cashier
7043192,sales assistant
7043191,
7043187,accountant
7037892,postman
7037892,kitchen assistant
7037892,chef
7037892,electrician
7036479,cook
7036479,waiter
7036430,illustrator
7036430,graphic designer
7036399,barista
7036399,chef
7036399,pastry chef
7036399,baker
7036354,
7036334,babysitter
7036334,sales manager
7036334,midwife
7036328,
7036323,
7036321,sales assistant
7036318,cashier
7036318,warehouse worker
7032913,cashier
7032913,warehouse worker
7032913,waiter
7032913,sports instructor
7032896,sales assistant
7032807,department manager
7032807,Warehouse worker
7032807,Chef
7032807,Postman
7032799,bioengineer
7032799,waitress
7032796,animator
7032790,receptionist
7032790,warehouse worker
7032785,sales assistant
7032779,warehouse worker
7032712,warehouse worker
7032712,waiter
7030383,hairdresser
7029224,photographer
7029224,graphic designer
7029224,illustrator
7029224,web designer
7029207,human resources manager
7029195,life coach
7029195,sales manager
7029195,marketing consultant
7029189,riveter
7029189,warehouse worker
7029189,electrician
7029189,medium
7026944,
7025673,
7025663,receptionist
7024055,electrician
7023811,
7023249,
7023247,
7023244,
7023239,
7021079,
7021040,
7020115,
7020107,
7020106,
7020104,secretary
7020104,waitress
7020104,barista
7020104,sales assistant
7020101,notary
7020101,accountant
7020088,personal trainer
7020088,fitness instructor
7018927,warehouse worker
7018927,kitchen assistant
7018927,cook
7018927,garage manager
7018884,
7017970,warehouse manager
7017970,warehouse worker
7017970,sales assistant
7017277,technical director
7017277,hairdresser
7017272,metrology technician
7017272,baker
7017272,quality engineer
7017261,tutor
7017258,translator
7017258,waitress
7017249,pump operator
7017249,chef
7017249,warehouse worker
7017245,agronomist
7015422,waiter
7014516,welder
7014306,Credit Analyst
7014306,blogger
7014305,photographer
7014302,bartender
7014302,cook
7014302,waiter
7014301,
7014300,
7014285,
7014282,
7014279,cook
7014279,blacksmith
7014263,
7012842,barista
7012842,shoemaker
7011368,accountant
7011368,bus driver
7011359,Sales assistant
7011357,
7011354,
7011353,barista
7011353,waitress
7011353,cashier
7011353,shop assistant
7011353,receptionist
7011353,bartender
7009650,
7009644,sales assistant
7009644,translator
7009644,hostess
7009644,receptionist
7009644,secretary
7009640,
7009636,babysitter
7009636,waitress
7009636,sales assistant
7008482,
7008480,
7008478,
7006364,
7006248,
7006237,
7006230,
7005321,security guard
7005321,secretary
7005321,librarian
7005095,security guard
7005015,biomedical engineer
7004743,waitress
7004743,medium
7004609,security guard
7004609,kitchen assistant
7004609,waitress
7004609,cook
7004609,warehouse worker
7004604,restaurant manager
7004604,mediator
7004604,office clerk
7004604,room attendant
7004183,welder
7003303,
7002684,secretary
7002684,purchasing manager
7002684,sales manager
7002684,office manager
7002684,executive assistant
7002305,waiter
7002296,
7002075,welder
7001872,baker
7001725,electrician
7001604,sales assistant
7001234,warehouse worker
7001234,mover
7001022,warehouse worker
7000677,waitress
7000107,road maintenance worker
7000107,warehouse worker
6998941,bricklayer
6998941,carpenter
6997493,social worker
6997493,sales assistant
6997325,bricklayer
6997305,
6996965,secretary
6996965,warehouse manager
6996965,sales manager
6996965,accounting manager
6996814,waiter
6996394,kitchen assistant
6996394,waitress
6996394,cook
6996394,sales assistant
6996394,cashier
6996394,chef
6996394,bartender
6995771,hairdresser
6995768,graphic designer
6995768,barista
6995768,waitress
6995766,art director
6995766,mayor
6995766,hostess
6995766,sales manager
6995766,secretary
6995766,wedding planner
6995754,secretary
6995754,accountant
6995754,administrative assistant
6995752,sales assistant
6995749,sales assistant
6995744,receptionist
6995744,steward
6994260,actress
6994260,translator
6994260,tutor
6994260,subtitler
6994260,secretary
6993864,waitress
6993864,sales assistant
6993787,
6993744,security guard
6992576,
6992575,personal trainer
6992575,warehouse worker
6992575,sales assistant
6992575,waiter
6991860,project manager
6991860,operations manager
6991860,accountant
6991860,supply chain manager
6991001,sales assistant
6991001,department manager
6990969,
6990601,
6990586,sales assistant
6990576,librarian
6990574,warehouse worker
6990574,offset printer
6990572,secretary
6990567,door installer
6990567,welder
6990566,project manager
6990566,accounting manager
6988942,
6988593,
6988305,sales assistant
6988305,waiter
6987729,babysitter
6987728,waitress
6987728,optician
6987728,sales assistant
6987728,secretary
6987728,cashier
6987728,chef
6987728,pastry chef
6987726,
6987725,
6987724,
6987710,accountant
6987708,host
6987705,project manager
6987701,receptionist
6987701,secretary
6987701,sales assistant
6986515,hairdresser
6984860,
6984853,data analyst
6984853,sales assistant
6983085,cook
6983085,warehouse manager
6983085,warehouse worker
6983085,sales assistant
6981887,electrician
6981882,warehouse worker
6981882,medium
6981880,
6981876,Dental Technician
6981875,
6981873,promoter
6981873,warehouse worker
6981873,judge
6981867,
6981863,medium
6981861,
6981857,personal trainer
6981857,digital printer
6981854,barista
6981854,bartender
6981854,department store manager
6981846,translator
6979973,
6979499,musician
6978846,interior designer
6978840,
6978839,cashier
6978839,sales assistant
6978839,waiter
6978834,writer
6978834,paper cutter operator
6978830,
6978829,barista
6978829,waitress
6978829,bartender
6978825,
6978819,butcher
6978819,merchandiser
6978817,
6976711,
6976710,
6976707,notary
6976707,legal consultant
6976698,barista
6976062,
6975526,
6975440,chef
6975440,bartender
6975440,electrician
6975440,waiter
6974455,warehouse worker
6973089,nanny
6973089,steward
6972935,lawyer
6972935,secretary
6972935,tourist guide
6972935,sales assistant
6972934,office manager
6972934,sales manager
6972929,
6972928,promoter
6972926,sales assistant
6972925,electrician
6972923,
6972922,barista
6972922,chef
6972922,office clerk
6972922,pastry chef
6972915,cashier
6972908,waitress
6972908,warehouse worker
6970706,software developer
6969625,
6969613,
6969611,receptionist
6969608,
6969602,management assistant
6969602,warehouse worker
6969601,secretary
6969601,waitress
6969597,secretary
6969597,sales assistant
6969591,waitress
6969589,warehouse worker
6967643,sales assistant
6967643,hairdresser
6967526,cashier
6967526,butcher
6967526,warehouse worker
6967526,waiter
6967100,chef
6967100,cook
6965946,
6965941,web designer
6965928,waitress
6965925,
6965914,promoter
6965914,secretary
6965914,accountant
6965914,sales assistant
6965913,
6965911,
6965908,chef
6965908,waiter
6965900,pharmacist
6965900,sales assistant
6965900,tutor
6965899,shop assistant
6965895,chef
6965895,coachbuilder
6963916,waiter
6963901,waitress
6963468,
6963160,bartender
6963160,electrician
6963160,waiter
6963131,illustrator
6963131,sales assistant
6962139,
6962059,
6962057,technical director
6962057,sales assistant
6962057,receptionist
6962057,chef
6962057,operations manager
6962056,pastry chef
6962056,chocolatier
6962056,chef
6962053,
6962051,project manager
6962051,executive assistant
6962048,
6962043,barista
6962043,cashier
6962043,sales assistant
6962042,
6962033,barista
6962032,animator
6962032,mechanical engineer
6962023,welder
6962022,
6960470,sales assistant
6960178,warehouse worker
6960160,waitress
6960160,shop assistant
6960160,sales assistant
6959680,electrician
6959290,illustrator
6959290,graphic designer
6959290,Illustrator
6959209,warehouse worker
6958821,
6958716,chef
6958703,medium
6958703,tutor
6958699,postman
6958699,illustrator
6958699,cutting machine operator
6958698,warehouse manager
6958698,warehouse worker
6958695,financial analyst
6958695,accountant
6958693,au pair
6958686,warehouse worker
6957703,warehouse worker
6957703,taxi driver
6957486,
6957110,cashier
6957107,bricklayer
6957104,telephone switchboard operator
6957104,sales assistant
6955996,Sales assistant
6955996,cashier
6955936,electrician
6955936,waiter
6954654,social worker
6954451,barber
6954451,hairdresser
6953950,kitchen assistant
6953950,waitress
6952310,marketing assistant
6952310,host
6952310,video technician
6952127,
6952126,cook
6952126,waiter
6952112,cashier
6952112,room attendant
6952107,tutor
6952104,chef
6952104,forklift operator
6952100,sales manager
6952100,sales assistant
6952100,merchandiser
6952099,waitress
6952099,cook
6952099,sales assistant
6952099,cashier
6952099,chef
6952099,pastry chef
6952099,bartender
6952098,
6952097,animator
6952097,real estate agent
6952096,babysitter
6952095,
6952094,warehouse manager
6952094,warehouse worker
6952085,
6952073,barista
6952073,cook
6952073,sales assistant
6952068,animator
6952061,dresser
6952061,sales assistant
6952055,warehouse worker
6952055,plumber
6952048,
6948187,babysitter
6948187,writer
6948187,proofreader
6948187,barista
6947709,electrician
6947709,industrial electrician
6947345,barista
6947306,illustrator
6947306,graphic designer
6945809,graphic designer
